,ID,Actual_pd_train,Predict_pd_train,Predict_Probability_train
43609,43610,0,0,0.06540014
29996,29997,0,0,0.04826825
121031,121032,0,0,0.06862427
112273,112274,1,0,0.3498835
115482,115483,0,0,0.062901035
106324,106325,0,0,0.08509634
125010,125011,0,0,0.14974378
145857,145858,0,0,0.051999424
112005,112006,0,0,0.05864206
68823,68824,0,0,0.055550728
19700,19701,0,0,0.068402015
28122,28123,0,0,0.06502128
48079,48080,0,0,0.07434948
28836,28837,0,0,0.09742874
85172,85173,0,0,0.07403969
46452,46453,0,0,0.054695792
119946,119947,0,0,0.08069853
54164,54165,0,0,0.06453784
113033,113034,0,0,0.06295926
70282,70283,0,0,0.05616603
95513,95514,0,0,0.11327807
41057,41058,1,0,0.0575168
99750,99751,0,0,0.050520644
142362,142363,0,0,0.053520948
139683,139684,0,0,0.09918054
28833,28834,0,0,0.065764576
59231,59232,0,0,0.092247576
132201,132202,0,0,0.05812633
39972,39973,0,0,0.068683095
145652,145653,1,0,0.433078
29304,29305,0,0,0.060861785
79325,79326,0,0,0.1557566
139930,139931,0,0,0.0488006
82697,82698,0,0,0.09140222
54729,54730,0,0,0.061022002
84436,84437,0,0,0.4197326
149668,149669,0,0,0.04936051
45674,45675,0,0,0.05105518
7830,7831,0,0,0.09245396
4476,4477,0,0,0.12579627
30201,30202,0,0,0.25929832
51261,51262,0,0,0.07126598
113462,113463,0,0,0.052292086
53832,53833,0,0,0.11121083
41574,41575,0,0,0.08903724
99767,99768,0,0,0.12896247
87950,87951,0,0,0.055351824
131964,131965,0,0,0.049611874
94852,94853,0,0,0.076823406
117007,117008,0,0,0.07938272
121849,121850,0,0,0.14177231
136,137,0,0,0.074157394
91565,91566,0,0,0.062170435
59411,59412,0,0,0.0690631
86247,86248,0,0,0.06612066
72617,72618,0,0,0.21880749
47993,47994,0,0,0.067223445
32974,32975,0,0,0.06910948
140584,140585,0,0,0.053657107
70675,70676,0,0,0.061862614
11635,11636,0,0,0.079624444
7458,7459,0,0,0.08151629
135885,135886,0,0,0.058256526
85665,85666,0,0,0.075246334
82472,82473,0,0,0.13522635
110346,110347,0,0,0.07233793
135253,135254,0,0,0.104286
3977,3978,0,0,0.062987834
26646,26647,0,0,0.08820168
145225,145226,0,0,0.24372566
89805,89806,0,0,0.07656412
101225,101226,0,0,0.16139251
67527,67528,0,0,0.063262306
10874,10875,0,0,0.118554644
46663,46664,1,0,0.47209272
31746,31747,0,0,0.17527685
11411,11412,0,0,0.07318095
45613,45614,0,0,0.23952462
31122,31123,0,0,0.0863841
94803,94804,0,0,0.0561059
24315,24316,0,0,0.0638504
25284,25285,0,0,0.27069953
70747,70748,0,0,0.068204924
67542,67543,0,0,0.0711944
46871,46872,0,0,0.12172343
9944,9945,0,0,0.06486627
81030,81031,0,0,0.06283672
41013,41014,0,0,0.07654322
5251,5252,0,0,0.053769697
38210,38211,0,0,0.08282852
65388,65389,1,0,0.3688925
145003,145004,0,0,0.055550765
17016,17017,0,0,0.09675548
135011,135012,0,0,0.06576684
26645,26646,0,0,0.08314008
65567,65568,0,0,0.057056643
74453,74454,0,0,0.10402656
38819,38820,0,0,0.14344534
10866,10867,1,0,0.06990204
13655,13656,0,0,0.061782163
108601,108602,0,0,0.10630854
18188,18189,0,0,0.31133193
124586,124587,0,0,0.049196202
21738,21739,0,0,0.116927855
60559,60560,0,0,0.21804659
99787,99788,0,0,0.12289797
12654,12655,0,0,0.049195766
137418,137419,0,0,0.049342476
19068,19069,0,0,0.103719056
61163,61164,0,0,0.050827056
16216,16217,0,0,0.061585072
114304,114305,0,0,0.06798301
51664,51665,0,0,0.07439656
76336,76337,0,0,0.06832264
116278,116279,1,0,0.4642677
21508,21509,0,0,0.065647684
97961,97962,0,0,0.09166002
136277,136278,0,0,0.061611045
8811,8812,1,0,0.11875722
40408,40409,0,0,0.05040916
115334,115335,0,0,0.05683606
122511,122512,0,0,0.049209677
28097,28098,0,0,0.09116205
82942,82943,0,0,0.08990766
8994,8995,0,0,0.048969094
135768,135769,0,0,0.06962195
5710,5711,0,0,0.05426235
133126,133127,0,0,0.060370184
133645,133646,0,0,0.099315576
120524,120525,0,0,0.055236265
136563,136564,0,0,0.06784267
52213,52214,0,0,0.05401609
13068,13069,0,0,0.10741608
66473,66474,0,0,0.361057
113776,113777,0,0,0.051029004
70741,70742,0,0,0.080755785
87583,87584,0,0,0.07591423
90757,90758,0,0,0.04940537
90131,90132,0,0,0.06802515
145203,145204,0,0,0.079844594
81586,81587,0,0,0.0577727
4745,4746,0,0,0.066103
134178,134179,0,0,0.10733383
10786,10787,0,0,0.07757233
140131,140132,0,0,0.053930677
121293,121294,0,0,0.06618084
38354,38355,0,0,0.056258302
108935,108936,0,0,0.063213326
97195,97196,0,0,0.059351675
69864,69865,0,0,0.08102948
87123,87124,0,0,0.0855075
69244,69245,0,0,0.07221718
93791,93792,0,0,0.05311591
137187,137188,0,0,0.04795842
101378,101379,0,0,0.05941267
143737,143738,0,0,0.05103906
33880,33881,1,1,0.64429235
21370,21371,0,0,0.10400947
54551,54552,0,0,0.056216434
135614,135615,1,0,0.2180736
107226,107227,0,0,0.074955575
70834,70835,0,0,0.054280564
23155,23156,0,0,0.12943576
72377,72378,0,0,0.051869392
66300,66301,0,0,0.06036326
100178,100179,0,0,0.06115067
3034,3035,0,0,0.08700289
39321,39322,1,0,0.25448924
129165,129166,0,0,0.073271014
126815,126816,0,0,0.08426716
99307,99308,0,0,0.05304855
120181,120182,0,0,0.10269436
85325,85326,0,0,0.050526876
39874,39875,0,0,0.053325236
29193,29194,0,0,0.06925833
27534,27535,0,0,0.061731372
93380,93381,0,0,0.088860475
132429,132430,0,0,0.083660245
39187,39188,0,0,0.05439022
143423,143424,0,0,0.049112782
90123,90124,0,0,0.113294505
34784,34785,0,0,0.12889837
30952,30953,0,0,0.08281952
51983,51984,1,1,0.7903483
23867,23868,0,0,0.07605165
22300,22301,0,0,0.06365236
52138,52139,1,0,0.18339573
111043,111044,0,0,0.054569967
146972,146973,0,0,0.06840411
137619,137620,0,0,0.15272078
29594,29595,0,0,0.15121266
84873,84874,0,0,0.08096827
92781,92782,0,0,0.053199194
134084,134085,0,0,0.05464434
134831,134832,0,0,0.059586063
53036,53037,0,0,0.06634443
122100,122101,0,0,0.06809709
9074,9075,0,0,0.06006633
34588,34589,0,0,0.04829677
19996,19997,0,0,0.28218552
102613,102614,0,0,0.095727615
30512,30513,0,0,0.11713721
143554,143555,0,0,0.0724969
88993,88994,0,0,0.08222308
22774,22775,0,0,0.058684032
138311,138312,0,0,0.43408835
26141,26142,0,0,0.08967069
91852,91853,0,0,0.092101224
92448,92449,0,0,0.048907712
49024,49025,0,0,0.17045064
83639,83640,0,0,0.060542695
86959,86960,0,0,0.075149834
107500,107501,0,0,0.048335556
97852,97853,0,0,0.05780347
30468,30469,0,0,0.06377877
128657,128658,0,0,0.068832904
19580,19581,0,0,0.13298756
122724,122725,0,0,0.048876364
84699,84700,1,1,0.7833256
113561,113562,0,0,0.05337278
144842,144843,0,0,0.06081289
55608,55609,0,0,0.0520506
112722,112723,0,0,0.39740178
122903,122904,0,0,0.05188411
127360,127361,1,1,0.8213708
99186,99187,0,0,0.0569568
113074,113075,0,0,0.06617804
8965,8966,0,0,0.07631854
28774,28775,0,0,0.049849346
85632,85633,0,0,0.0555261
61572,61573,0,0,0.11652316
67918,67919,1,1,0.7859654
36559,36560,0,0,0.07316861
5604,5605,0,0,0.06265566
114347,114348,0,0,0.059246495
86589,86590,0,0,0.058488842
128666,128667,0,0,0.06758181
71557,71558,0,0,0.13796172
64904,64905,0,0,0.07256233
132550,132551,0,0,0.06630879
62838,62839,0,0,0.14149378
81188,81189,0,0,0.051905174
85587,85588,0,0,0.0540941
54119,54120,0,0,0.07991777
36383,36384,0,0,0.051543817
36669,36670,0,0,0.08503896
55104,55105,0,0,0.08756093
56047,56048,0,0,0.070339106
61468,61469,0,0,0.06420218
74760,74761,1,0,0.065418534
5257,5258,0,0,0.05470341
421,422,0,0,0.05546509
148419,148420,0,0,0.06996822
77851,77852,0,0,0.09766505
84692,84693,0,0,0.0492469
91163,91164,0,0,0.0489594
23562,23563,0,0,0.049313072
115037,115038,0,0,0.06671037
34965,34966,0,0,0.058850147
46946,46947,0,0,0.14325595
63590,63591,1,0,0.10738031
120265,120266,0,0,0.051645335
60607,60608,0,0,0.056091473
56281,56282,0,0,0.07607525
25227,25228,0,0,0.07457664
50273,50274,0,0,0.12083941
143963,143964,0,0,0.07258448
85832,85833,0,0,0.07770427
28295,28296,0,0,0.07699316
139942,139943,0,0,0.06131814
140566,140567,0,0,0.05587173
126940,126941,0,0,0.06625012
7935,7936,0,0,0.063303545
104238,104239,0,0,0.17390743
97227,97228,0,0,0.07658485
134336,134337,0,0,0.05368939
139224,139225,0,0,0.05267457
89018,89019,0,0,0.05418261
65060,65061,0,0,0.053474184
36833,36834,0,0,0.04924487
89869,89870,0,0,0.11666236
22605,22606,0,0,0.19886085
17776,17777,0,0,0.056485333
15841,15842,0,0,0.09034034
115646,115647,0,0,0.07457743
45756,45757,0,0,0.06559351
12299,12300,0,0,0.08432595
31051,31052,0,0,0.052067365
117103,117104,0,0,0.07570627
114516,114517,0,0,0.08467274
134217,134218,0,0,0.05848569
131239,131240,0,0,0.114945315
50611,50612,0,0,0.0633417
41376,41377,0,0,0.06085778
63469,63470,0,0,0.054183062
139795,139796,0,0,0.07210471
50586,50587,0,0,0.060866963
33425,33426,0,0,0.0713296
21805,21806,0,0,0.05142565
139487,139488,0,0,0.09260875
8852,8853,0,0,0.17939696
137965,137966,0,0,0.05058287
92705,92706,0,0,0.049095694
50741,50742,0,0,0.099279426
89242,89243,0,0,0.071137175
76150,76151,0,0,0.048237287
20758,20759,0,0,0.066093534
130867,130868,0,0,0.085589446
123544,123545,0,0,0.057607673
30819,30820,0,0,0.05561496
56134,56135,0,0,0.06377546
113063,113064,0,0,0.09950685
122631,122632,0,0,0.05156253
78211,78212,0,0,0.14020823
21850,21851,0,0,0.095025904
128408,128409,0,0,0.053671487
25470,25471,0,0,0.05781648
8931,8932,0,0,0.11006567
75922,75923,0,0,0.049574655
39625,39626,0,0,0.05136421
131756,131757,0,0,0.06360108
19088,19089,0,0,0.060057707
33955,33956,1,0,0.1053851
83725,83726,1,0,0.27888015
103705,103706,0,0,0.083999984
46209,46210,0,0,0.114767425
11983,11984,0,0,0.10405658
66380,66381,0,0,0.07345804
73482,73483,0,0,0.12120753
52764,52765,0,0,0.055497576
145398,145399,0,0,0.062604815
59513,59514,0,0,0.12696856
115241,115242,0,0,0.06697728
134592,134593,0,0,0.06615763
37739,37740,0,0,0.055447724
80355,80356,0,0,0.21309651
72238,72239,0,0,0.05103237
131230,131231,0,0,0.05889787
145535,145536,0,0,0.05930366
26609,26610,0,0,0.06587586
85389,85390,0,0,0.05371537
98520,98521,0,0,0.06370525
132277,132278,0,0,0.11550944
92493,92494,0,0,0.14771843
139618,139619,0,0,0.052099925
101792,101793,0,0,0.050224055
12416,12417,0,0,0.06542807
3229,3230,0,0,0.11582738
120447,120448,0,0,0.05358489
140122,140123,1,1,0.53391993
108760,108761,0,0,0.062367927
2140,2141,0,0,0.09900232
32570,32571,0,0,0.18667406
92631,92632,0,0,0.13999142
2483,2484,0,0,0.07166281
70870,70871,0,0,0.07063844
72849,72850,0,0,0.058439743
28559,28560,0,0,0.07812192
761,762,0,0,0.07241366
65332,65333,0,0,0.06336967
5883,5884,0,0,0.059082694
124906,124907,0,0,0.34116915
49587,49588,0,0,0.061620973
8201,8202,0,0,0.0695367
56287,56288,0,0,0.05951636
2615,2616,0,0,0.05561496
55829,55830,0,0,0.08518147
74599,74600,0,0,0.06445279
47038,47039,1,0,0.15831353
142310,142311,0,0,0.048749514
145133,145134,0,0,0.096810356
129255,129256,0,0,0.056299154
65824,65825,0,0,0.1219624
98321,98322,0,0,0.13304463
45107,45108,0,0,0.073026836
137460,137461,0,0,0.12204568
77708,77709,0,0,0.05196071
36106,36107,0,0,0.15435164
125551,125552,0,0,0.15794079
34636,34637,0,0,0.08736071
88446,88447,1,1,0.70702916
95786,95787,0,0,0.14685045
77175,77176,0,0,0.074822456
39197,39198,0,0,0.06173982
100290,100291,0,0,0.055569027
82976,82977,0,0,0.056411818
102755,102756,0,0,0.4385162
114953,114954,0,0,0.059350397
27189,27190,0,0,0.14583455
5290,5291,0,0,0.0511916
20417,20418,0,0,0.057495568
134125,134126,1,0,0.32074198
149303,149304,0,0,0.05248186
59605,59606,0,0,0.054117404
40909,40910,0,0,0.07141153
119022,119023,0,0,0.061116155
63537,63538,0,0,0.05778096
35925,35926,1,0,0.16032392
128576,128577,0,0,0.09285075
46365,46366,0,0,0.052969117
106665,106666,0,0,0.061368834
147844,147845,0,0,0.05034227
127781,127782,0,0,0.05767731
28171,28172,0,0,0.07076664
25714,25715,0,0,0.07819553
29292,29293,0,0,0.06132094
62799,62800,0,0,0.081826076
50635,50636,0,0,0.056220062
39762,39763,0,0,0.06397597
37165,37166,0,0,0.073922
101468,101469,0,0,0.057589643
103475,103476,0,0,0.18967305
60159,60160,0,0,0.067154855
100493,100494,0,0,0.055474024
130549,130550,0,0,0.04930248
10486,10487,0,0,0.07236217
103353,103354,1,0,0.10816045
134139,134140,0,0,0.16439112
107929,107930,0,0,0.066384226
25524,25525,0,0,0.0616653
49454,49455,0,0,0.048732843
125341,125342,0,0,0.049644582
39243,39244,0,0,0.048457183
2576,2577,0,0,0.049209677
50135,50136,0,0,0.051440645
85003,85004,0,0,0.1425643
110021,110022,0,0,0.0531783
69921,69922,0,0,0.066660285
1836,1837,0,0,0.28830937
62367,62368,0,0,0.0658067
32501,32502,0,0,0.059209857
37555,37556,0,0,0.05448291
144776,144777,0,0,0.0554161
10910,10911,0,0,0.08304253
37416,37417,0,0,0.05968429
41426,41427,0,0,0.052023675
17261,17262,0,0,0.057134077
25431,25432,0,0,0.08125331
46312,46313,0,0,0.06860481
74988,74989,0,0,0.053943
94651,94652,0,0,0.0602285
81633,81634,0,0,0.06846106
118484,118485,0,0,0.060270358
148663,148664,0,0,0.0488006
63034,63035,0,0,0.3342013
8104,8105,0,0,0.081852496
67355,67356,0,0,0.072269484
117753,117754,0,0,0.061160173
82308,82309,0,0,0.05837084
128268,128269,0,0,0.35949823
83103,83104,0,0,0.07240663
113855,113856,0,0,0.07250503
147837,147838,0,0,0.05472584
15281,15282,0,0,0.054789346
73620,73621,0,0,0.08562121
28906,28907,0,0,0.09869935
46758,46759,0,0,0.12907849
8235,8236,0,0,0.058930814
114850,114851,0,0,0.06211729
86048,86049,0,0,0.09150659
61779,61780,0,0,0.07303705
76392,76393,0,0,0.09306785
79550,79551,0,0,0.07086713
83264,83265,0,0,0.16289222
130748,130749,0,0,0.054682244
146431,146432,0,0,0.05012193
89278,89279,0,0,0.073550016
128775,128776,0,0,0.07949398
47933,47934,0,0,0.13181548
27014,27015,0,0,0.048369225
97168,97169,0,0,0.075005665
1558,1559,0,0,0.054413583
75825,75826,0,0,0.061192133
126587,126588,0,0,0.064103216
38858,38859,0,0,0.054048564
21231,21232,0,0,0.2998596
142265,142266,0,0,0.1268844
11042,11043,0,0,0.06733235
16432,16433,0,0,0.055489577
1761,1762,0,0,0.05088179
26722,26723,0,0,0.16061093
92262,92263,0,0,0.051825136
122927,122928,0,0,0.09670017
76299,76300,0,0,0.08081658
48711,48712,0,0,0.093518615
91000,91001,0,0,0.08253154
5575,5576,0,0,0.05401632
55127,55128,0,0,0.0884135
24136,24137,0,0,0.07689166
118568,118569,0,0,0.07880217
37124,37125,1,0,0.20015423
141362,141363,0,0,0.14915971
50632,50633,0,0,0.048785713
126849,126850,0,0,0.07812137
10996,10997,0,0,0.054616805
22737,22738,0,0,0.061685614
50280,50281,0,0,0.048255894
102199,102200,0,0,0.06893097
66291,66292,0,0,0.24751791
53481,53482,0,0,0.072495155
57768,57769,0,0,0.05374465
15497,15498,0,0,0.048813492
49671,49672,0,0,0.050848432
18550,18551,0,0,0.10396484
43571,43572,0,0,0.09496886
59344,59345,0,0,0.08797778
48209,48210,0,0,0.06777621
62941,62942,0,0,0.2305628
139293,139294,0,0,0.14731391
69469,69470,1,0,0.057539985
25980,25981,0,0,0.08634162
147274,147275,0,0,0.16101998
22385,22386,0,0,0.18614843
130660,130661,0,0,0.062029563
81061,81062,0,0,0.11632255
113359,113360,0,0,0.06886065
132643,132644,0,0,0.063112326
36933,36934,0,0,0.06929332
94490,94491,0,0,0.0738742
50532,50533,0,0,0.0515887
130488,130489,0,0,0.07330593
81393,81394,0,0,0.14775755
80732,80733,0,0,0.073532134
71624,71625,0,0,0.05693487
115112,115113,0,0,0.06394481
39394,39395,0,0,0.066837825
105449,105450,0,0,0.057280492
111443,111444,1,1,0.67647195
52947,52948,0,0,0.06339786
45323,45324,0,0,0.064552754
85152,85153,0,0,0.062172707
104480,104481,0,0,0.057086125
139111,139112,0,0,0.07294955
7324,7325,1,0,0.14963195
28874,28875,0,0,0.0548062
112653,112654,0,0,0.11565424
37025,37026,0,0,0.066487916
62970,62971,0,0,0.05093479
110180,110181,0,0,0.13517123
91782,91783,0,0,0.068759374
120426,120427,0,0,0.066754185
131481,131482,0,0,0.06725001
68408,68409,0,0,0.31562048
13275,13276,0,0,0.06576067
113719,113720,0,0,0.06986328
111097,111098,0,0,0.0556677
27021,27022,0,0,0.07005362
12659,12660,0,0,0.05382868
119328,119329,0,0,0.05212699
124196,124197,0,0,0.06686367
144928,144929,1,1,0.5530712
133233,133234,0,0,0.14582574
49503,49504,0,0,0.097181514
43372,43373,0,0,0.05975703
101204,101205,0,0,0.13351594
92042,92043,0,0,0.07678075
91537,91538,0,0,0.0931957
77605,77606,0,0,0.10125622
66285,66286,0,0,0.16612725
112972,112973,0,0,0.054446507
103243,103244,0,0,0.059256244
114835,114836,0,0,0.066351555
145185,145186,0,0,0.05611915
108144,108145,0,0,0.081374295
29115,29116,0,0,0.05289197
61239,61240,0,0,0.10297523
33547,33548,0,0,0.097469166
29174,29175,0,0,0.13657217
83676,83677,0,0,0.056270722
105738,105739,0,0,0.06280039
76334,76335,0,0,0.06454967
12371,12372,0,0,0.051361408
121391,121392,0,0,0.099503145
76792,76793,0,0,0.11031227
86190,86191,0,0,0.20565698
44272,44273,0,0,0.057735596
129946,129947,0,0,0.09429384
130774,130775,0,0,0.16737808
75626,75627,0,0,0.07414015
38466,38467,0,0,0.08301039
116151,116152,0,0,0.065216035
106726,106727,0,0,0.087380044
118211,118212,0,0,0.08476446
64555,64556,0,0,0.061612673
67498,67499,0,0,0.069958985
53760,53761,0,0,0.049712285
71448,71449,0,0,0.41446355
139311,139312,0,0,0.10595883
96317,96318,0,0,0.07126612
6148,6149,0,0,0.072019845
146951,146952,0,0,0.05796287
9378,9379,0,0,0.07247316
79031,79032,0,0,0.067266256
50053,50054,0,0,0.14239873
28377,28378,0,0,0.10075916
121132,121133,0,0,0.12145516
132786,132787,0,0,0.05735678
4703,4704,0,0,0.1179285
117402,117403,1,0,0.13880669
24077,24078,0,0,0.05523874
18428,18429,1,0,0.2811927
38143,38144,0,0,0.070381336
82088,82089,0,0,0.092629835
29676,29677,0,0,0.070327446
29274,29275,0,0,0.049173217
140638,140639,0,0,0.05992697
6020,6021,0,0,0.049274415
5356,5357,0,0,0.049395483
66591,66592,0,0,0.057253633
2559,2560,1,0,0.45657486
29038,29039,0,0,0.12863745
28093,28094,0,0,0.15216376
66616,66617,0,0,0.12857096
44547,44548,0,0,0.09515639
101694,101695,0,0,0.060738508
139588,139589,0,0,0.06382815
115410,115411,0,0,0.05419263
75925,75926,0,0,0.10791965
134295,134296,0,0,0.050961014
72066,72067,0,0,0.051777076
93199,93200,0,0,0.048509095
36518,36519,0,1,0.5197266
129742,129743,0,0,0.061071962
123865,123866,0,0,0.05753416
12822,12823,0,0,0.09865143
73723,73724,0,0,0.057329655
1541,1542,0,0,0.08174525
53953,53954,0,0,0.08696721
4677,4678,1,0,0.466664
58491,58492,0,0,0.069575906
11338,11339,0,0,0.47151542
27607,27608,1,1,0.56783205
96528,96529,0,0,0.060361587
90018,90019,0,0,0.101738006
55000,55001,0,0,0.054708865
53323,53324,0,0,0.059542198
60124,60125,0,0,0.06404535
3826,3827,0,0,0.056565892
96577,96578,0,0,0.071816646
78827,78828,0,0,0.05636615
123267,123268,0,0,0.056646526
134302,134303,0,0,0.075536646
66829,66830,0,0,0.16989051
19679,19680,0,0,0.06452672
127943,127944,0,0,0.33060503
71880,71881,0,0,0.05849729
134406,134407,0,0,0.048520036
143849,143850,0,0,0.07868914
24049,24050,0,0,0.068194956
27195,27196,0,0,0.07035272
62723,62724,0,0,0.09234541
8328,8329,0,0,0.04970027
110686,110687,0,0,0.07318251
96596,96597,0,0,0.07852346
143945,143946,0,0,0.05213684
110470,110471,1,1,0.523768
58705,58706,0,0,0.059073526
106876,106877,0,0,0.06311024
86345,86346,0,0,0.054205455
63175,63176,0,0,0.054539166
70080,70081,0,0,0.12622207
57143,57144,0,0,0.081631094
97404,97405,0,0,0.1045442
128686,128687,0,0,0.16168672
116825,116826,0,0,0.14618927
47350,47351,0,0,0.06799952
105135,105136,1,0,0.0712984
128633,128634,0,0,0.05211913
52187,52188,0,0,0.11379877
104507,104508,0,0,0.06909495
66803,66804,1,0,0.12421902
37709,37710,0,0,0.14149193
62516,62517,0,0,0.051418293
100682,100683,0,0,0.065644324
73412,73413,0,0,0.05323456
22835,22836,0,0,0.059929382
64686,64687,0,0,0.06488755
68807,68808,0,0,0.27527994
99848,99849,0,0,0.14244473
3917,3918,1,0,0.19018696
111345,111346,0,0,0.051473368
8543,8544,0,0,0.21355501
46611,46612,0,0,0.059200227
76804,76805,1,0,0.09762003
91648,91649,0,0,0.37451395
36464,36465,0,0,0.087837785
125868,125869,0,0,0.14940387
38633,38634,0,0,0.06159134
45940,45941,0,0,0.05451719
93247,93248,0,0,0.05634064
113341,113342,0,0,0.070101894
74193,74194,0,0,0.0509452
72947,72948,0,0,0.051164337
